state,district,murder,rape,kidnapping,robbery,theft,riots,cheating,total_crimes,hurt,assault_women,dowry_deaths,risk_label,population_lakhs,crime_rate,murder_rate,rape_rate,kidnapping_rate,robbery_rate,theft_rate,riots_rate,cheating_rate,crime_severity_index,crime_diversity_score,tourist_risk_score,safety_score
Karnataka,Hassan,63,13,92,42,370,96,118,4652,911,273,5,Moderate,17.8,261.34831460674155,35.39325842696629,7.3033707865168545,51.68539325842697,23.59550561797753,207.86516853932582,53.93258426966292,66.29213483146067,7.368736722607245,6,30.972090103990762,8.97805552081339
Karnataka,Haveri,16,13,68,19,338,254,72,2409,278,112,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Hubballi Dharwad City,17,10,71,35,307,46,111,2006,308,55,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,K.G.F.,12,5,20,10,93,36,28,855,230,39,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Kodagu,19,8,36,8,126,13,27,1355,358,53,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Kolar,28,12,74,24,338,158,96,2417,345,129,7,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Koppal,18,8,41,9,384,110,47,2175,353,109,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Mandya,57,10,124,53,458,79,67,4830,882,342,5,Moderate,18.1,266.8508287292818,31.491712707182316,5.524861878453038,68.50828729281767,29.281767955801104,253.03867403314914,43.646408839779,37.016574585635354,7.543744006844205,6,35.3901556799928,8.956539162700892
Karnataka,Mangaluru City,11,12,35,24,150,15,77,1979,297,83,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Mysuru City,26,15,64,102,543,25,133,2658,387,81,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Mysuru District,62,22,84,30,414,166,106,4315,767,284,8,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Raichur,43,24,41,14,503,190,76,2577,274,217,6,Moderate,19.2,134.21875,22.395833333333336,12.5,21.35416666666667,7.291666666666668,261.9791666666667,98.95833333333334,39.583333333333336,6.182589784950109,6,16.68129733874661,9.475167418729207
Karnataka,Ramanagara,44,14,128,45,554,53,164,4155,748,291,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Shimoga,31,23,128,49,409,251,212,4591,853,327,10,Moderate,17.6,260.8522727272727,17.613636363636363,13.068181818181817,72.72727272727272,27.840909090909086,232.38636363636363,142.61363636363635,120.45454545454545,9.644559427487422,6,34.45645024068972,8.979995182298989
Karnataka,Tumakuru,79,19,130,78,651,115,201,5520,828,284,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Udupi,16,10,30,16,160,32,88,2342,236,72,0,Moderate,11.6,201.89655172413794,13.793103448275863,8.620689655172415,25.862068965517242,13.793103448275863,137.93103448275863,27.586206896551726,75.86206896551724,4.409334682346167,6,16.294675975892677,9.21052842176632
Karnataka,Uttara Kannada,15,11,48,18,172,65,82,2323,321,160,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Yadgiri,21,15,24,2,138,102,27,1316,209,97,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Belagavi City,36,6,39,13,231,61,121,1721,182,43,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Kalaburgi City,27,7,53,30,359,53,89,1768,226,41,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Karnataka,Vijayanagara,14,7,31,11,262,97,68,1795,200,81,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,All Districts,15,47,12,60,247,54,512,8939,953,190,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Alapuzha,16,35,16,53,156,28,826,14570,1184,261,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Ernakulam Commr.,16,97,19,72,296,3,390,13273,671,327,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Ernakulam Rural,18,61,32,61,268,306,388,22150,1184,431,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Idukki,32,40,8,18,141,15,242,14360,974,197,1,Moderate,11.1,1293.6936936936938,28.828828828828833,36.03603603603604,7.207207207207208,16.216216216216218,127.02702702702703,13.513513513513512,218.018018018018,7.15913784097283,6,23.17791247421771,4.941298435315414
Kerala,Kannur City,7,21,3,32,68,85,140,3536,469,92,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Kasargod,7,26,12,26,113,99,226,3688,633,89,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Kollam Commr.,12,28,13,29,171,106,304,7539,747,189,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Kollam Rural,20,23,8,27,134,16,1254,11748,928,242,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Kottayam,18,44,25,29,189,63,354,42798,932,309,1,Moderate,19.7,2172.48730964467,9.137055837563452,22.33502538071066,12.690355329949238,14.720812182741117,95.93908629441626,31.97969543147208,179.69543147208122,5.3292228965059225,6,15.458344608827682,1.5049713806837364
Kerala,Kozhikode Commr.,7,42,45,54,342,221,139,8074,621,236,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Kozhikode Rural,12,46,45,27,177,136,152,5955,887,325,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Malappuram,23,81,53,35,202,22,225,13568,1188,427,1,Moderate,41.2,329.32038834951453,5.58252427184466,19.66019417475728,12.864077669902912,8.495145631067961,49.029126213592235,5.339805825242719,54.6116504854369,2.7826357805659945,6,12.234190376722008,8.712265838546582
Kerala,Palakkad,38,30,29,67,192,112,284,11267,1151,274,0,Moderate,28.1,400.9608540925267,13.523131672597863,10.676156583629892,10.320284697508896,23.843416370106763,68.32740213523131,39.857651245551594,101.067615658363,4.345490818786162,6,15.321763333599355,8.432131724949585
Kerala,Pathanamthitta,9,34,17,26,129,96,1032,10384,786,178,2,Moderate,12.0,865.3333333333334,7.5,28.333333333333336,14.166666666666668,21.666666666666664,107.5,80.0,860.0,14.063033630122298,6,18.814315686979782,6.616306387945099
Kerala,Thrissur Rural,17,33,12,33,162,0,360,7395,800,232,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Trivandrum Commr.,23,40,12,60,312,2,316,14353,825,200,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Trivandrum Rural,31,43,20,70,286,1,408,16372,1236,467,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Wayanadu,10,32,13,7,94,141,88,2957,624,152,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Kerala,Kannur Rural,3,11,7,16,43,54,112,2555,360,76,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Agar,8,16,51,2,165,3,12,2031,1147,45,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Alirajpur,60,31,30,6,111,5,10,1909,843,22,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Anuppur,29,40,144,12,314,14,20,2761,1394,68,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Ashok Nagar,19,20,78,2,95,9,35,3067,1864,94,7,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Balaghat,37,54,201,4,270,17,31,4282,2308,93,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Barwani,37,46,99,13,204,5,0,3477,1823,120,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Betul,66,35,187,7,253,4,28,4345,2318,45,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Bhind,40,32,122,38,303,13,65,4871,2645,48,18,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Bhopal Commissionarate,54,248,570,70,2213,25,254,15339,4277,361,16,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Burhanpur,14,26,88,7,162,30,0,2631,1544,52,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Chhatarpur,40,46,268,22,427,17,13,5838,561,126,22,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Chhindwara,49,52,172,11,286,9,42,4671,2395,36,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Damoh,29,27,174,12,152,10,0,4006,2382,84,16,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Datia,23,34,76,9,229,3,31,2734,380,40,15,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Dewas,24,45,167,11,578,10,28,7482,4253,145,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Dhar,71,153,410,28,1032,33,65,9305,4109,213,12,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Dindori,20,36,101,1,66,9,15,2628,1266,48,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Guna,43,44,75,17,258,31,33,5017,3249,98,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Gwalior,64,193,317,63,1844,80,226,12818,1116,222,32,High,20.6,622.2330097087378,31.067961165048544,93.6893203883495,153.88349514563106,30.58252427184466,895.1456310679611,38.83495145631068,109.70873786407766,18.48075099070014,6,81.17895072887416,7.5668961554378065
Madhya Pradesh,Harda,14,23,104,2,106,12,4,2982,1672,82,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Narmadapuram,35,43,159,16,299,5,20,5006,2882,81,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Indore Commissionarate,72,174,674,67,3745,22,284,16636,5668,219,11,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Jabalpur,86,164,470,55,998,28,144,15153,6625,303,18,High,24.1,628.7551867219917,35.684647302904565,68.04979253112033,195.0207468879668,22.821576763485474,414.10788381742736,11.618257261410786,59.75103734439834,15.113669337617116,6,84.42204761599535,7.541392632290921
Madhya Pradesh,Jhabua,35,42,204,16,196,26,13,3543,95,50,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Katni,26,35,272,3,281,1,44,4778,2539,59,14,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Khandwa,30,53,152,10,301,0,0,4294,236,131,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Madhya Pradesh,Khargone,42,59,148,12,482,63,29,5049,2318,143,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
